Timestamp,EDA
1970-01-01 00:00:00.0,0.28810601
1970-01-01 00:00:00.1,0.287906021
1970-01-01 00:00:00.2,0.287739139
1970-01-01 00:00:00.3,0.28753374
1970-01-01 00:00:00.4,0.287287972
1970-01-01 00:00:00.5,0.287183813
1970-01-01 00:00:00.6,0.287044128
1970-01-01 00:00:00.7,0.286846489
1970-01-01 00:00:00.8,0.286669069
1970-01-01 00:00:00.9,0.286471074
1970-01-01 00:00:01.0,0.286266245
1970-01-01 00:00:01.1,0.28607836
1970-01-01 00:00:01.2,0.286007449
1970-01-01 00:00:01.3,0.285867122
1970-01-01 00:00:01.4,0.285773358
1970-01-01 00:00:01.5,0.285656882
1970-01-01 00:00:01.6,0.285550516
1970-01-01 00:00:01.7,0.285437172
1970-01-01 00:00:01.8,0.285405704
1970-01-01 00:00:01.9,0.285399581
1970-01-01 00:00:02.0,0.285390824
1970-01-01 00:00:02.1,0.285386267
1970-01-01 00:00:02.2,0.285389186
1970-01-01 00:00:02.3,0.285393743
1970-01-01 00:00:02.4,0.28546622
1970-01-01 00:00:02.5,0.285493345
1970-01-01 00:00:02.6,0.285569738
1970-01-01 00:00:02.7,0.285611601
1970-01-01 00:00:02.8,0.285678739
1970-01-01 00:00:02.9,0.285698389
1970-01-01 00:00:03.0,0.285690486
1970-01-01 00:00:03.1,0.285741106
1970-01-01 00:00:03.2,0.285755772
1970-01-01 00:00:03.3,0.285828249
1970-01-01 00:00:03.4,0.285844624
1970-01-01 00:00:03.5,0.285830599
1970-01-01 00:00:03.6,0.2857824
1970-01-01 00:00:03.7,0.285784607
1970-01-01 00:00:03.8,0.285767662
1970-01-01 00:00:03.9,0.285770083
1970-01-01 00:00:04.0,0.285754277
1970-01-01 00:00:04.1,0.285723663
1970-01-01 00:00:04.2,0.285622921
1970-01-01 00:00:04.3,0.285524102
1970-01-01 00:00:04.4,0.285395665
1970-01-01 00:00:04.5,0.285276555
1970-01-01 00:00:04.6,0.285186421
1970-01-01 00:00:04.7,0.285112449
